gene_name,peak_id
NYV1,chrXII_327558_327818
NYV1,chrXII_327826_328114
GIS3,chrXII_328793_329035
NYV1,chrXII_328793_329035
GIS3,chrXII_329233_329948
NYV1,chrXII_329233_329948
IOC2,chrXII_332214_332498
KIN2,chrXII_332214_332498
CHA4,chrXII_339831_339984
ICT1,chrXII_339831_339984
MIM2,chrXII_339831_339984
ERG27,chrXII_339831_339984
CHA4,chrXII_341083_342080
ICT1,chrXII_341083_342080
MIM2,chrXII_341083_342080
ERG27,chrXII_341083_342080
CDC45,chrXII_346517_346677
LCL2,chrXII_346517_346677
CDC45,chrXII_347205_347615
LCL2,chrXII_347205_347615
SEN2,chrXII_347205_347615
snR79,chrXII_347205_347615
CDC45,chrXII_347803_348017
SEN2,chrXII_347803_348017
snR79,chrXII_347803_348017
SEN2,chrXII_348613_349068
snR79,chrXII_348613_349068
REA1,chrXII_363914_364539
REX3,chrXII_363914_364539
snR6,chrXII_363914_364539
snR6,chrXII_366250_366669
YLR108C,chrXII_368305_368731
AHP1,chrXII_368305_368731
YLR111W,chrXII_368305_368731
YLR108C,chrXII_369436_371514
AHP1,chrXII_369436_371514
CCW12,chrXII_369436_371514
YLR111W,chrXII_369436_371514
YLR112W,chrXII_369436_371514
HOG1,chrXII_369436_371514
AVL9,chrXII_377203_377987
CFT2,chrXII_377203_377987
CLF1,chrXII_384608_384755
TML25,chrXII_384608_384755
SRN2,chrXII_384608_384755
YPS1,chrXII_388400_389632
YPS3,chrXII_388400_389632
YPS3,chrXII_390420_391023
YLR122C,chrXII_390420_391023
YLR126C,chrXII_395666_395919
APC2,chrXII_399289_399720
DCN1,chrXII_399289_399720
DIP2,chrXII_399289_399720
ZRT2,chrXII_403134_403294
ZRT2,chrXII_404161_404779
ZRT2,chrXII_405052_405208
ACE2,chrXII_406979_407392
CKI1,chrXII_406979_407392
USB1,chrXII_406979_407392
ACE2,chrXII_408249_408465
CKI1,chrXII_408249_408465
USB1,chrXII_408249_408465
USB1,chrXII_410152_410692
PDC5,chrXII_410152_410692
TIS11,chrXII_416625_417653
RKM5,chrXII_416625_417653
NHA1,chrXII_416625_417653
TIS11,chrXII_417671_418393
RKM5,chrXII_417671_418393
NHA1,chrXII_417671_418393
SLS1,chrXII_423650_425221
RRN5,chrXII_423650_425221
PUT1,chrXII_423650_425221
DPH6,chrXII_426814_427207
ACF2,chrXII_433553_433859
SPE4,chrXII_433553_433859
YLR146W-A,chrXII_433553_433859
SMD3,chrXII_433553_433859
PEP3,chrXII_433553_433859
YLR149C,chrXII_439784_440448
STM1,chrXII_439784_440448
YLR152C,chrXII_444962_445349
ACS2,chrXII_447745_448092
RNH203,chrXII_447745_448092
ACS2,chrXII_448321_448859
RNH203,chrXII_448321_448859
ACS2,chrXII_448895_449242
RNH203,chrXII_448895_449242
ACS2,chrXII_449293_451585
RNH203,chrXII_449293_451585
ETS2-1,chrXII_449293_451585
ETS2-2,chrXII_459276_461294
RDN37-1,chrXII_459276_461294
RDN18-1,chrXII_459276_461294
ETS1-1,chrXII_459276_461294
RDN5-1,chrXII_459276_461294
RDN37-2,chrXII_468662_469195
RDN18-2,chrXII_468662_469195
ETS1-2,chrXII_468662_469195
RDN5-2,chrXII_468662_469195
YLR154C-H,chrXII_468662_469195
YLR161W,chrXII_489382_490108
RDN5-6,chrXII_489382_490108
YLR162W,chrXII_489382_490108
RRT15,chrXII_489382_490108
YLR162W,chrXII_490442_491241
RRT15,chrXII_490442_491241
MAS1,chrXII_493227_493902
SHH4,chrXII_493227_493902
MAS1,chrXII_494005_494233
SHH4,chrXII_494005_494233
SEC10,chrXII_498625_498942
RPS31,chrXII_498625_498942
UPS2,chrXII_500345_500841
APS1,chrXII_500345_500841
YLR173W,chrXII_500345_500841
UPS2,chrXII_501155_501467
APS1,chrXII_501155_501467
DPH5,chrXII_501155_501467
YLR173W,chrXII_501155_501467
DPH5,chrXII_503974_504690
IDP2,chrXII_503974_504690
CBF5,chrXII_503974_504690
RFX1,chrXII_510323_511100
YLR177W,chrXII_510323_511100
TFS1,chrXII_513248_513400
SAM1,chrXII_513248_513400
TFS1,chrXII_513856_514012
YLR179C,chrXII_513856_514012
SAM1,chrXII_513856_514012
TFS1,chrXII_514148_515242
YLR179C,chrXII_514148_515242
SAM1,chrXII_514148_515242
RPL37A,chrXII_520708_520875
TOS4,chrXII_522145_522812
RPL37A,chrXII_522145_522812
EMG1,chrXII_522145_522812
TOS4,chrXII_523430_523819
RPL37A,chrXII_523430_523819
EMG1,chrXII_523430_523819
SKG3,chrXII_523430_523819
EMG1,chrXII_524539_524696
SKG3,chrXII_524539_524696
MDL1,chrXII_528110_528329
ATG26,chrXII_534356_534855
MMR1,chrXII_534356_534855
HCR1,chrXII_539644_539929
UPS1,chrXII_539644_539929
PWP1,chrXII_540639_542234
HCR1,chrXII_540639_542234
UPS1,chrXII_540639_542234
NCW2,chrXII_540639_542234
PBA1,chrXII_550397_550606
COQ9,chrXII_550397_550606
QRI5,chrXII_550397_550606
COQ9,chrXII_551932_552465
MSS51,chrXII_551932_552465
QRI5,chrXII_551932_552465
MSS51,chrXII_553718_554522
HMX1,chrXII_553718_554522
ENT2,chrXII_553718_554522
HRD3,chrXII_556660_556835
SEC13,chrXII_559151_559721
ATG38,chrXII_566394_568538
TUB4,chrXII_566394_568538
CRR1,chrXII_566394_568538
FRE1,chrXII_566394_568538
CDC123,chrXII_573582_574038
CPR6,chrXII_573582_574038
COA4,chrXII_573582_574038
MSC3,chrXII_573582_574038
CCC1,chrXII_576337_576991
UTP13,chrXII_581838_582102
IFH1,chrXII_585900_586628
UCC1,chrXII_585900_586628
IFH1,chrXII_587100_587998
UCC1,chrXII_587100_587998
YLR225C,chrXII_587100_587998
BUR2,chrXII_587100_587998
YLR225C,chrXII_588018_588190
BUR2,chrXII_588018_588190
YLR225C,chrXII_588892_589513
BUR2,chrXII_588892_589513
ADY4,chrXII_592163_593095
YLR227W-A,chrXII_592163_593095
YLR227W-B,chrXII_592163_593095
ECM22,chrXII_602639_603235
ECM22,chrXII_603267_603664
ECM22,chrXII_603673_604256
CDC42,chrXII_603673_604256
ECM22,chrXII_604309_604580
CDC42,chrXII_604309_604580
CDC42,chrXII_605076_605693
BNA5,chrXII_607280_607483
EST1,chrXII_611114_612264
YLR236C,chrXII_611114_612264
THI7,chrXII_611114_612264
YLR236C,chrXII_612906_613138
THI7,chrXII_612906_613138
FAR10,chrXII_612906_613138
LIP2,chrXII_617472_617645
VPS34,chrXII_617472_617645
CSC1,chrXII_620358_620511
MAP1,chrXII_626857_627215
CDD1,chrXII_626857_627215
ERF2,chrXII_626857_627215
MAP1,chrXII_628053_628347
CDD1,chrXII_628053_628347
ERF2,chrXII_628053_628347
CDD1,chrXII_628459_628923
IRC20,chrXII_633366_633853
RCK2,chrXII_633366_633853
IRC20,chrXII_633930_634134
RCK2,chrXII_633930_634134
YEF3,chrXII_635907_636675
SYM1,chrXII_640192_640343
SSP120,chrXII_640192_640343
MCP2,chrXII_642476_642658
NDL1,chrXII_645146_646521
YLR255C,chrXII_645146_646521
HAP1,chrXII_645146_646521
YLR256W-A,chrXII_650245_650832
YLR257W,chrXII_656899_657521
YLR257W,chrXII_657631_658857
GSY2,chrXII_657631_658857
YLR257W,chrXII_659612_660623
GSY2,chrXII_659612_660623
HSP60,chrXII_665045_665461
LCB5,chrXII_665045_665461
HSP60,chrXII_665500_665765
LCB5,chrXII_665500_665765
VPS63,chrXII_668883_669424
YPT6,chrXII_668883_669424
TMA7,chrXII_668883_669424
RED1,chrXII_668883_669424
VPS63,chrXII_669566_670281
YPT6,chrXII_669566_670281
TMA7,chrXII_669566_670281
RED1,chrXII_669566_670281
YLR264C-A,chrXII_673015_673175
RPS28B,chrXII_673015_673175
YLR264C-A,chrXII_674012_674358
RPS28B,chrXII_674012_674358
PDR8,chrXII_677480_678356
BOP2,chrXII_677480_678356
SEC22,chrXII_677480_678356
SEC22,chrXII_680914_681264
DCS1,chrXII_680914_681264
CMG1,chrXII_680914_681264
CMG1,chrXII_682695_682995
YCS4,chrXII_687671_688260
PIG1,chrXII_691195_691611
MCM5,chrXII_691195_691611
SMD2,chrXII_694060_694510
DBP9,chrXII_697064_697241
YSH1,chrXII_699681_699875
YLR278C,chrXII_704031_705292
RSO55,chrXII_704031_705292
YLR283W,chrXII_704031_705292
ECI1,chrXII_707181_707332
NNT1,chrXII_707181_707332
CTS1,chrXII_710478_711015
YLR287C,chrXII_713202_713734
RPS30A,chrXII_713202_713734
GUF1,chrXII_713202_713734
ATP14,chrXII_721640_721813
YLR296W,chrXII_721640_721813
SEC72,chrXII_721640_721813
GSP1,chrXII_721640_721813
ATP14,chrXII_722391_722771
YLR296W,chrXII_722391_722771
YLR297W,chrXII_722391_722771
GSP1,chrXII_722391_722771
ATP14,chrXII_722952_723884
YLR296W,chrXII_722952_723884
YLR297W,chrXII_722952_723884
GSP1,chrXII_722952_723884
YHC1,chrXII_725551_725925
ECM38,chrXII_725551_725925
EXG1,chrXII_728092_728794
YLR302C,chrXII_732200_732644
MET17,chrXII_732200_732644
ACO1,chrXII_737629_738182
STT4,chrXII_743945_744234
UBC12,chrXII_743945_744234
CDA1,chrXII_743945_744234
DPA10,chrXII_747398_748054
CDA2,chrXII_747398_748054
DPA10,chrXII_748330_748606
CDA2,chrXII_748330_748606
IMH1,chrXII_751686_752106
CDC25,chrXII_757172_757534
MRPL15,chrXII_757172_757534
CDC25,chrXII_758661_759719
ATG39,chrXII_758661_759719
MRPL15,chrXII_758661_759719
SPH1,chrXII_764234_764878
CDC3,chrXII_764234_764878
NKP2,chrXII_764234_764878
EST2,chrXII_764234_764878
CDC3,chrXII_764941_765871
NKP2,chrXII_764941_765871
TAD3,chrXII_764941_765871
EST2,chrXII_764941_765871
BUD6,chrXII_771629_772392
MMS22,chrXII_771629_772392
SFH1,chrXII_777903_778057
CWC24,chrXII_777903_778057
PEX30,chrXII_777903_778057
SFH1,chrXII_779013_779245
CWC24,chrXII_779013_779245
PEX30,chrXII_779013_779245
RPL38,chrXII_781538_782116
YLR326W,chrXII_781538_782116
RPL38,chrXII_782834_783066
YLR326W,chrXII_782834_783066
TMA10,chrXII_782834_783066
NMA1,chrXII_782834_783066
RPL38,chrXII_783095_784840
YLR326W,chrXII_783095_784840
TMA10,chrXII_783095_784840
NMA1,chrXII_783095_784840
REC102,chrXII_783095_784840
CHS5,chrXII_787526_787695
JIP3,chrXII_789570_790421
MID2,chrXII_789570_790421
snR61,chrXII_793542_794310
snR55,chrXII_793542_794310
snR57,chrXII_793542_794310
snR61,chrXII_795254_795559
snR55,chrXII_795254_795559
snR57,chrXII_795254_795559
RPS25B,chrXII_795254_795559
NUP2,chrXII_795254_795559
snR61,chrXII_796336_797611
snR55,chrXII_796336_797611
snR57,chrXII_796336_797611
RPS25B,chrXII_796336_797611
NUP2,chrXII_796336_797611
SGD1,chrXII_802950_803719
VRP1,chrXII_803854_804213
RPP0,chrXII_803854_804213
SGD1,chrXII_803854_804213
VRP1,chrXII_804932_805772
RPP0,chrXII_804932_805772
SPO77,chrXII_804932_805772
FKS1,chrXII_808772_809774
RPL26A,chrXII_818534_819394
YLR345W,chrXII_818534_819394
YLR345W,chrXII_820319_820654
CIS1,chrXII_822810_823250
KAP95,chrXII_826717_827480
DIC1,chrXII_826717_827480
ORM2,chrXII_826717_827480
KAP95,chrXII_827506_828795
DIC1,chrXII_827506_828795
ORM2,chrXII_827506_828795
NIT3,chrXII_830607_831007
LUG1,chrXII_830607_831007
TAL1,chrXII_837491_838032
TAL1,chrXII_838339_838773
ILV5,chrXII_838339_838773
ATG33,chrXII_838339_838773
ILV5,chrXII_839428_840307
ATG33,chrXII_839428_840307
RSC2,chrXII_839428_840307
ILV5,chrXII_841170_841390
ATG33,chrXII_841170_841390
RSC2,chrXII_841170_841390
YLR358C,chrXII_843887_844346
ADE13,chrXII_843887_844346
VPS38,chrXII_843887_844346
YLR358C,chrXII_845924_846104
VPS38,chrXII_845924_846104
NMD4,chrXII_853291_853516
GRX8,chrXII_853291_853516
YLR365W,chrXII_853291_853516
YLR363W-A,chrXII_853291_853516
NMD4,chrXII_854463_854626
GRX8,chrXII_854463_854626
YLR365W,chrXII_854463_854626
RPS22B,chrXII_854463_854626
YLR365W,chrXII_855646_855871
RPS22B,chrXII_855646_855871
snR44,chrXII_855646_855871
MDM30,chrXII_855646_855871
SSQ1,chrXII_859230_859569
ARC18,chrXII_861461_861615
ROM2,chrXII_861461_861615
ARC18,chrXII_862333_862734
ROM2,chrXII_862333_862734
ELO3,chrXII_866929_867107
VID22,chrXII_871273_872325
STP3,chrXII_871273_872325
PSY3,chrXII_873859_874017
FBP1,chrXII_873859_874017
PSY3,chrXII_875078_875595
FBP1,chrXII_875078_875595
SEC61,chrXII_877334_878283
CSR1,chrXII_877334_878283
CTF3,chrXII_877334_878283
SEC61,chrXII_879053_879218
CSR1,chrXII_879053_879218
CTF3,chrXII_879053_879218
NAM2,chrXII_884657_885296
SMC6,chrXII_884657_885296
IKI3,chrXII_892914_893286
SWC7,chrXII_892914_893286
VAC14,chrXII_892914_893286
IKI3,chrXII_893414_893699
SWC7,chrXII_893414_893699
VAC14,chrXII_893414_893699
REH1,chrXII_897793_898265
RPS29A,chrXII_897793_898265
snR34,chrXII_897793_898265
REH1,chrXII_898937_899179
RPS29A,chrXII_898937_899179
snR34,chrXII_898937_899179
STE23,chrXII_902645_903982
CCW14,chrXII_902645_903982
ECM19,chrXII_902645_903982
ART10,chrXII_906540_906823
ATP10,chrXII_906540_906823
CST9,chrXII_906540_906823
COX8,chrXII_909532_909747
COX8,chrXII_909898_910667
AFG2,chrXII_914984_915170
SKI2,chrXII_919087_919445
BDF1,chrXII_921380_922584
DUS3,chrXII_924589_925172
SFP1,chrXII_924589_925172
RPL31B,chrXII_931798_932997
YLR406C-A,chrXII_931798_932997
YLR407W,chrXII_931798_932997
YLR406C-A,chrXII_934305_934497
BLS1,chrXII_934305_934497
YLR410W-A,chrXII_940131_941460
YLR410W-B,chrXII_940131_941460
CTR3,chrXII_947260_947663
BER1,chrXII_947260_947663
CTR3,chrXII_947926_948456
BER1,chrXII_947926_948456
YLR412C-A,chrXII_949563_951016
INA1,chrXII_949563_951016
PUN1,chrXII_954264_955675
YLR415C,chrXII_954264_955675
VPS36,chrXII_954264_955675
URA4,chrXII_962764_963975
DCK1,chrXII_962764_963975
RPN13,chrXII_965466_966096
DCK1,chrXII_965466_966096
SPP382,chrXII_971613_971778
ATG17,chrXII_973306_973596
SPP382,chrXII_973306_973596
ATG17,chrXII_973604_973768
SPP382,chrXII_973604_973768
TUS1,chrXII_981712_982265
TUS1,chrXII_982422_983411
TDA5,chrXII_986940_987271
MAG2,chrXII_986940_987271
MAG2,chrXII_988064_988540
CRN1,chrXII_990393_991132
SEN1,chrXII_992800_993236
ATG23,chrXII_1001367_1002752
IMD3,chrXII_1001367_1002752
ECM30,chrXII_1010881_1011284
DIF1,chrXII_1010881_1011284
CAR2,chrXII_1010881_1011284
ECM30,chrXII_1011371_1013800
DIF1,chrXII_1011371_1013800
CAR2,chrXII_1011371_1013800
MRPL4,chrXII_1011371_1013800
LSM3,chrXII_1011371_1013800
MRPL4,chrXII_1014037_1014487
LSM3,chrXII_1014037_1014487
SEC39,chrXII_1019033_1019568
RPS1A,chrXII_1019033_1019568
GMC2,chrXII_1025094_1025260
YLR446W,chrXII_1025094_1025260
VMA6,chrXII_1027848_1028979
RPL6B,chrXII_1027848_1028979
FPR4,chrXII_1027848_1028979
HMG2,chrXII_1032351_1032557
LEU3,chrXII_1035121_1036058
SST2,chrXII_1041436_1041899
SST2,chrXII_1043101_1044144
RIF2,chrXII_1043101_1044144
FMP27,chrXII_1043101_1044144
PDP3,chrXII_1051893_1052371
PDP3,chrXII_1053215_1053430
YLR456W,chrXII_1053215_1053430
NBP1,chrXII_1056662_1057398
GAB1,chrXII_1056662_1057398
YLR460C,chrXII_1061144_1061360
PAU4,chrXII_1061144_1061360
YLR460C,chrXII_1062567_1062763
PAU4,chrXII_1062567_1062763
YRF1-4,chrXII_1064177_1065565
YLR462W,chrXII_1064177_1065565
YLR464W,chrXII_1064177_1065565
YRF1-5,chrXII_1071573_1071795
YML131W,chrXIII_9075_9231
YML131W,chrXIII_9922_10335
ERO1,chrXIII_13357_13611
ERO1,chrXIII_14544_15169
COX14,chrXIII_14544_15169
RSC9,chrXIII_14544_15169
COX14,chrXIII_15379_15532
RSC9,chrXIII_15379_15532
COX14,chrXIII_16372_17121
MSC1,chrXIII_16372_17121
RSC9,chrXIII_16372_17121
TUB3,chrXIII_23798_24311
PHO84,chrXIII_25912_26898
YML122C,chrXIII_25912_26898
GTR1,chrXIII_25912_26898
NDI1,chrXIII_29908_30550
YML119W,chrXIII_29908_30550
NGL3,chrXIII_29908_30550
NAB6,chrXIII_33730_34231
ATR1,chrXIII_37407_38147
VAN1,chrXIII_43644_43916
TAF8,chrXIII_43644_43916
DAT1,chrXIII_43644_43916
CTK3,chrXIII_43644_43916
BUL2,chrXIII_46438_46918
COQ5,chrXIII_50950_51771
ZDS2,chrXIII_50950_51771
PML39,chrXIII_56150_56551
URA5,chrXIII_56150_56551
SEC65,chrXIII_58700_59178
MDM1,chrXIII_62078_62749
NUP188,chrXIII_67634_68329
snR85,chrXIII_67634_68329
CAC2,chrXIII_67634_68329
YML100W-A,chrXIII_67634_68329
snR85,chrXIII_69552_70778
CUE4,chrXIII_69552_70778
YML100W-A,chrXIII_69552_70778
TSL1,chrXIII_69552_70778
ARG81,chrXIII_76900_77475
TAF13,chrXIII_76900_77475
VPS9,chrXIII_79789_79950
YML096W,chrXIII_79789_79950
RAD10,chrXIII_82929_83091
GIM5,chrXIII_82929_83091
UTP14,chrXIII_82929_83091
PRE8,chrXIII_86617_87013
RPM2,chrXIII_91021_92381
ZOD1,chrXIII_91021_92381
UFO1,chrXIII_91021_92381
AIM33,chrXIII_95537_95698
TUB1,chrXIII_99460_99741
TUB1,chrXIII_101292_102075
YML083C,chrXIII_101292_102075
YML082W,chrXIII_101292_102075
ATP18,chrXIII_104116_104899
TDA9,chrXIII_104116_104899
YML079W,chrXIII_110347_110563
CPR3,chrXIII_110347_110563
BET5,chrXIII_110347_110563
CPR3,chrXIII_111779_112161
BET5,chrXIII_111779_112161
WAR1,chrXIII_115327_115813
HMG1,chrXIII_119150_119892
RPL6A,chrXIII_124187_124764
TCB3,chrXIII_129485_130041
DAK1,chrXIII_131688_132094
COG8,chrXIII_131688_132094
DAK1,chrXIII_133117_133810
POB3,chrXIII_133117_133810
COG8,chrXIII_133117_133810
POB3,chrXIII_135179_135639
ITT1,chrXIII_135179_135639
ITT1,chrXIII_137283_137535
ERV41,chrXIII_140229_140704
SMA2,chrXIII_140229_140704
ORC1,chrXIII_140229_140704
TEM1,chrXIII_145838_146635
RPS1B,chrXIII_145838_146635
NTE1,chrXIII_158456_158860
HUG1,chrXIII_158456_158860
SML1,chrXIII_158456_158860
CMP2,chrXIII_158456_158860
NTE1,chrXIII_158876_160324
HUG1,chrXIII_158876_160324
SML1,chrXIII_158876_160324
CMP2,chrXIII_158876_160324
CYB2,chrXIII_167299_167893
YML054C-A,chrXIII_167299_167893
CYB2,chrXIII_168826_169072
YML054C-A,chrXIII_168826_169072
YML053C,chrXIII_168826_169072
SUR7,chrXIII_168826_169072
YML053C,chrXIII_169915_170568
SUR7,chrXIII_169915_170568
GAL80,chrXIII_169915_170568
YML053C,chrXIII_171344_171735
SUR7,chrXIII_171344_171735
GAL80,chrXIII_171344_171735
AIM32,chrXIII_171344_171735
GSF2,chrXIII_178011_178710
RSE1,chrXIII_178011_178710
RSE1,chrXIII_180151_180325
PRM6,chrXIII_180151_180325
PRP39,chrXIII_180151_180325
PRM6,chrXIII_181296_181473
PRP39,chrXIII_181296_181473
YML045W-A,chrXIII_183750_184392
YML045W,chrXIII_183750_184392
YML045W-A,chrXIII_184437_184619
YML045W,chrXIII_184437_184619
RRN11,chrXIII_191962_193295
CAT2,chrXIII_191962_193295
RRN11,chrXIII_193587_194451
CAT2,chrXIII_193587_194451
VPS71,chrXIII_194629_194962
YML040W,chrXIII_194629_194962
YML039W,chrXIII_194629_194962
VPS71,chrXIII_195372_196534
YML040W,chrXIII_195372_196534
YML039W,chrXIII_195372_196534
YMD8,chrXIII_203882_204705
YML037C,chrXIII_203882_204705
CGI121,chrXIII_203882_204705
AMD1,chrXIII_208504_209681
SRC1,chrXIII_208504_209681
RAD52,chrXIII_214028_214241
NDC1,chrXIII_214028_214241
RCF1,chrXIII_216159_216457
USA1,chrXIII_216159_216457
TSA1,chrXIII_219727_221263
YOX1,chrXIII_219727_221263
RPS18B,chrXIII_223974_224371
YML6,chrXIII_223974_224371
RPS17A,chrXIII_223974_224371
RPS18B,chrXIII_225453_225978
YML6,chrXIII_225453_225978
RPS17A,chrXIII_225453_225978
YML6,chrXIII_227061_227238
APT1,chrXIII_227061_227238
UNG1,chrXIII_230626_231384
NSE5,chrXIII_230626_231384
YML020W,chrXIII_230626_231384
YML018C,chrXIII_236134_236744
PSP2,chrXIII_236134_236744
PPZ1,chrXIII_241999_242196
TAF11,chrXIII_241999_242196
TRM9,chrXIII_241999_242196
UBX2,chrXIII_241999_242196
TAF11,chrXIII_244015_244213
TRM9,chrXIII_244015_244213
UBX2,chrXIII_244015_244213
ERV25,chrXIII_244015_244213
ERV25,chrXIII_245580_246228
SPT5,chrXIII_245580_246228
RAD33,chrXIII_247492_247694
SPT5,chrXIII_247492_247694
MRPL39,chrXIII_250467_250816
MRPL39,chrXIII_251429_251834
MRPL39,chrXIII_253103_253922
ERG6,chrXIII_253103_253922
MIN4,chrXIII_253103_253922
YAP1,chrXIII_253103_253922
GIS4,chrXIII_258757_259412
TRM12,chrXIII_258757_259412
YML002W,chrXIII_262769_263400
GLO1,chrXIII_262769_263400
YML003W,chrXIII_262769_263400
YPT7,chrXIII_266850_267320
YPT7,chrXIII_267601_267780
CDC5,chrXIII_271609_272564
YMR001C-A,chrXIII_271609_272564
MIX17,chrXIII_271609_272564
AIM34,chrXIII_271609_272564
MVP1,chrXIII_271609_272564
CDC5,chrXIII_272840_273204
YMR001C-A,chrXIII_272840_273204
MIX17,chrXIII_272840_273204
AIM34,chrXIII_272840_273204
MVP1,chrXIII_272840_273204
AIM34,chrXIII_273841_274026
MVP1,chrXIII_273841_274026
TAF4,chrXIII_275822_276141
PLB2,chrXIII_279887_280319
YMR007W,chrXIII_279887_280319
PLB1,chrXIII_282812_283606
ADI1,chrXIII_282812_283606
ANY1,chrXIII_282812_283606
HXT2,chrXIII_287219_288622
HXT2,chrXIII_288691_288852
HXT2,chrXIII_288857_289580
CLU1,chrXIII_288857_289580
CLU1,chrXIII_289655_290081
CLU1,chrXIII_290828_291180
SEC59,chrXIII_296714_297178
snR78,chrXIII_296714_297178
snR77,chrXIII_296714_297178
snR76,chrXIII_296714_297178
snR75,chrXIII_296714_297178
snR74,chrXIII_296714_297178
snR73,chrXIII_296714_297178
snR72,chrXIII_296714_297178
BUD22,chrXIII_296714_297178
SEC59,chrXIII_298442_298906
snR77,chrXIII_298442_298906
snR76,chrXIII_298442_298906
snR75,chrXIII_298442_298906
snR74,chrXIII_298442_298906
snR73,chrXIII_298442_298906
snR72,chrXIII_298442_298906
BUD22,chrXIII_298442_298906
ERG5,chrXIII_302794_303229
SOK2,chrXIII_305838_307379
SPO20,chrXIII_305838_307379
PEX9,chrXIII_308871_309143
PEX9,chrXIII_309586_310125
STB4,chrXIII_312111_312371
FMS1,chrXIII_315141_315288
UBC7,chrXIII_316748_317000
MAC1,chrXIII_318379_318893
UBC7,chrXIII_318379_318893
MSS1,chrXIII_320920_321266
MRPL3,chrXIII_320920_321266
MSS1,chrXIII_321759_321960
MRPL3,chrXIII_321759_321960
CSI1,chrXIII_321759_321960
PEX12,chrXIII_325505_325909
YMR027W,chrXIII_325505_325909
TAP42,chrXIII_325505_325909
FAR8,chrXIII_330310_330675
RSF1,chrXIII_330310_330675
EIS1,chrXIII_334748_335337
HOF1,chrXIII_334748_335337
YMR030W-A,chrXIII_334748_335337
YMR030W-A,chrXIII_337557_337842
ARP9,chrXIII_337557_337842
RCH1,chrXIII_340894_341403
IMP2,chrXIII_340894_341403
MIH1,chrXIII_343758_344213
MSN2,chrXIII_347029_348017
CCS1,chrXIII_347029_348017
CCS1,chrXIII_349729_350360
SUB1,chrXIII_349729_350360
YET2,chrXIII_349729_350360
ARA2,chrXIII_352259_353712
ARG80,chrXIII_352259_353712
MCM1,chrXIII_352259_353712
IOC4,chrXIII_352259_353712
IOC4,chrXIII_355136_355641
YMR045C,chrXIII_362013_362256
YMR046C,chrXIII_362013_362256
YMR045C,chrXIII_362459_363715
YMR046C,chrXIII_362459_363715
NUP116,chrXIII_366757_367039
CSM3,chrXIII_366757_367039
ERB1,chrXIII_370618_370860
ERB1,chrXIII_371096_372919
YMR050C,chrXIII_378622_379827
YMR051C,chrXIII_378622_379827
FAR3,chrXIII_378622_379827
STB2,chrXIII_382918_383195
STV1,chrXIII_382918_383195
BUB2,chrXIII_387149_387313
AAC1,chrXIII_387149_387313
FET3,chrXIII_387149_387313
BUB2,chrXIII_387401_389166
AAC1,chrXIII_387401_389166
FET3,chrXIII_387401_389166
SEN15,chrXIII_387401_389166
ARG7,chrXIII_396391_397297
RIM9,chrXIII_396391_397297
AEP1,chrXIII_396391_397297
ARG7,chrXIII_397465_397715
RIM9,chrXIII_397465_397715
AEP1,chrXIII_397465_397715
KAR5,chrXIII_397465_397715
ARG7,chrXIII_397751_398034
RIM9,chrXIII_397751_398034
AEP1,chrXIII_397751_398034
KAR5,chrXIII_397751_398034
KAR5,chrXIII_399770_399933
SOV1,chrXIII_399770_399933
SOV1,chrXIII_401396_401730
NAT4,chrXIII_407609_409007
MOT3,chrXIII_407609_409007
TVP18,chrXIII_411328_411479
ABF2,chrXIII_411328_411479
TVP18,chrXIII_412812_413226
IRC21,chrXIII_412812_413226
SDD2,chrXIII_412812_413226
RCO1,chrXIII_412812_413226
IRC21,chrXIII_413349_414083
SDD2,chrXIII_413349_414083
RCO1,chrXIII_413349_414083
PDS5,chrXIII_420008_420962
VPS20,chrXIII_422253_422472
CTF18,chrXIII_424620_425060
SEC14,chrXIII_424620_425060
NAM7,chrXIII_429790_430019
NAM7,chrXIII_431501_432563
ISF1,chrXIII_431501_432563
YMR082C,chrXIII_431501_432563
YMR082C,chrXIII_433416_434748
ADH3,chrXIII_433416_434748
YMR084W,chrXIII_433416_434748
SEG1,chrXIII_438878_439405
PDL32,chrXIII_442289_442757
VBA1,chrXIII_445203_445588
YTA12,chrXIII_448381_448761
YMR090W,chrXIII_448381_448761
YTA12,chrXIII_449089_449276
YMR090W,chrXIII_449089_449276
YMR090W,chrXIII_450140_450362
NPL6,chrXIII_451514_451710
AIP1,chrXIII_453554_454055
UTP15,chrXIII_453554_454055
CTF13,chrXIII_453554_454055
SNO1,chrXIII_458134_458556
SNZ1,chrXIII_458134_458556
ATP25,chrXIII_462765_462915
ATP25,chrXIII_463149_463871
YMR099C,chrXIII_463149_463871
YMR099C,chrXIII_464913_465162
MUB1,chrXIII_464913_465162
YMR099C,chrXIII_465616_466148
MUB1,chrXIII_465616_466148
YMR102C,chrXIII_472477_473597
YMR103C,chrXIII_472477_473597
PGM2,chrXIII_477779_478320
YMR105W-A,chrXIII_477779_478320
PGM2,chrXIII_478796_479098
YMR105W-A,chrXIII_478796_479098
YKU80,chrXIII_480428_480751
